date,btc_open,btc_high,btc_low,btc_close,uk_open,uk_high,uk_low,uk_close,uk_volume,gold_open,gold_high,gold_low,gold_close,japan_open,japan_high,japan_low,japan_close,japan_volume,noc_open,noc_high,noc_low,noc_close,noc_volume,qqq_open,qqq_high,qqq_low,qqq_close,qqq_volume,rtx_open,rtx_high,rtx_low,rtx_close,rtx_volume,eur_open,eur_high,eur_low,eur_close,spy_open,spy_high,spy_low,spy_close,spy_volume,usbond_close,usbond_open,usbond_high,usbond_low,oil_close,oil_open,oil_high,oil_low,oil_volume,oil_change_percent,pltr_open,pltr_high,pltr_low,pltr_close,pltr_volume,irr_open,irr_high,irr_low,irr_close,lmt_open,lmt_high,lmt_low,lmt_close,lmt_volume,label,target,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,oil_cci,oil_rsi,lmt_rsi,lmt_MACD,lmt_MACD_signal,SPY_rsi,RTX_CMF,RTX_RSI,QQQ_awesome_oscillator,QQQ_rsi
2021-08-06,40865.86719,43271.66016,39932.17969,42816.5,33.28,33.34,33.17,33.24,1336300,1804.28003,1804.92981,1758.32996,1762.68994,67.84,67.92,67.68,67.82,2704700,359.85999,362.97,359.85999,362.10999,361100,368.37,369.37,366.91,368.049988,33332100,87.45,87.98,87.17,87.58,3020200,1.18332,1.18357,1.17564,1.18357,442.10001,442.94,441.79999,442.48999,46930000,1.305,1.227,1.305,1.225,68.1,68.77,69.87,67.62,273910.0,-0.93,22.64,22.69,21.79,21.82,24200700,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,362.29999,363.45999,360.56,362.049988,704500,Down,1,296729539.5017583,268492500,-0.0806175627067355,-2043821.5263084664,-0.5764296074080492,0.2735580167038359,8913779.700667799,22.10189001933629,64.50855320688311,952.6663177604188,22.058,22.8915850286562,21.2244149713438,7.558119762954049,0.3572431174875631,0.0,0.0,22.11136666666667,22.885466666666662,21.337266666666668,7.001828622081242,0.3118029539680486,0.0,0.0,20.55,23.495,22.0225,13.351165110164114,0.4312393887945668,0.7972668764388682,7.090680996826141,-0.3955228831151345,-0.4765179029474146,0.08099501983228,22.093333333333337,22.47153846153846,22.19662648613351,22.592149369248645,1.111819610017558,0.9048147121338136,0.2070048978837444,-0.3359341972507051,24.477048389434387,0.0120000000000004,-84.40681490370935,-100.88616806423576,16.4793531605264,21.97,23.34,22.655,24.025,75.0,26.48971377204523,17.820285241957105,26.02859141526203,6.912063380164666,25.1975,22.2775,0.0,44.0,-44.0,42.636600266075654,0.4213568289149569,0.7961305507751814,0.8919605008436561,-13.733887216930144,43.83823863505719,41.47727272727271,67.73880105401841,-58.52272727272729,-1.2284999999999968,-3.108348134991116,-1.750709401972622,-2.091366076083845,0.3406566741112227,-22.49421001692268,-24.27063145188289,1.7764214349602092,22.17801094262499,-3.1083481349911124,-3.1576822866564935,-5.745140388768888,-98.15078236130834,41.203610901588696,35.33870441269656,-1.3369037772246726,-3.261118064441523,62.1799264195594,-0.0655527952741136,54.54802417025865,7.461559926470613,63.54503402368174
2021-08-09,43791.92578,46456.83203,42848.6875,46365.40234,33.22,33.25,33.14,33.21,945800,1763.34497,1764.64819,1684.77002,1729.45752,67.68,67.89,67.57,67.78,3586000,361.72,361.72,359.70001,360.98999,356500,368.51999,369.26999,367.39001,368.73001,25960200,87.059998,87.43,86.53,87.080002,3265600,1.17509,1.17716,1.17418,1.17495,442.45999,442.79999,441.31,442.13,41222600,1.325,1.297,1.331,1.268,66.3,67.62,67.67,65.0,247220.0,-2.64,21.85,23.28,21.8,22.93,35611100,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,360.70001,362.42001,359.78,361.040009,945100,Up,0,315497551.6639204,304103600,0.0034128313433225,3895055.977449882,1.2468022610927525,0.1287780813708187,10725343.449522063,22.18706912379119,66.2017150647431,952.6663177604188,22.057,22.886339496225617,21.22766050377438,7.51996641633602,1.0263224553835222,1.0,0.0,22.18136666666667,23.02146666666666,21.341266666666662,7.5748263181859645,0.9455620362655266,0.0,0.0,20.55,23.28,21.915,12.377023167248495,0.8717948717948713,0.8655401887949814,5.6847712817607485,-0.3077221613223848,-0.4427587546224086,0.1350365933000238,22.165000000000003,22.40269230769231,22.309453180574508,22.617175341896893,1.0492346253692597,0.914063199355474,0.1351714260137858,-0.3168510071653194,24.526019489017795,-0.2469999999999999,-76.39457602006874,-97.4836981710277,21.089122150958957,22.380000000000003,22.945,22.6625,24.025,87.5,24.99366440088959,20.481576749898707,22.88633737903007,135.08052919183166,25.25,22.2775,0.0,40.0,-40.0,52.414320029799434,1.0,0.8071189429716523,0.8562709529003923,-10.802743271571243,52.046957964630174,84.0182648401826,70.38257049349957,-15.981735159817408,-1.0322647058823549,3.896692342546441,-1.3605684912932028,-1.9452065591257168,0.5846380678325138,-16.125711810797927,-22.6416475236659,6.515935712867972,22.19845272581644,5.087076076993591,4.961911646488826,-0.950323974082068,-141.50266122044752,36.58177352672664,34.45155773000397,-1.2871757793292509,-3.582912009273836,61.41046124860182,-0.1018801306567741,52.53911775398045,7.290500955882351,64.53010926617966
2021-08-10,46280.84766,46637.98828,44705.55469,45585.03125,33.17,33.38,33.14,33.38,7975600,1729.73999,1738.495,1717.16504,1728.71045,67.6,67.82,67.57,67.82,2298700,360.22,363.029999,358.87,362.67999,642600,369.26001,369.56,365.62,366.84,35130800,87.19,88.059998,87.0,87.65,2909100,1.1739,1.1744,1.17107,1.17385,442.60999,443.44,441.88,442.67999,43339300,1.354,1.322,1.357,1.307,68.06,66.62,68.66,66.29,188990.0,2.65,23.01,23.52,22.78,22.92,25947900,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,360.19,363.059998,360.10001,362.23999,842100,Up,0,299367775.9882448,278155700,0.0167143708246898,3301550.980671335,1.739639816709632,0.132669917886964,10714027.313455775,22.24792702751909,66.92822951262625,952.250850548138,22.0805,22.97697030067915,21.184029699320853,8.12001812168337,0.9682252158069332,0.0,0.0,22.326033333333335,23.138133333333332,21.513933333333338,7.274915233486759,0.8656979846488543,0.0,0.0,20.55,23.52,22.035,13.450782364529784,0.7979797979797986,0.8529861699154833,5.163265894031447,-0.2362233375665567,-0.4014516712112383,0.1652283336446815,22.257500000000004,22.34423076923077,22.40338346048612,22.63960679805268,1.055501717910316,0.9233547705048012,0.1321469474055149,-0.2926123958633519,24.574252367994237,0.0494999999999983,-67.36586512160045,-93.0670277254962,25.70116260389574,22.5,22.875,22.6875,24.025,93.75,23.254972941981343,21.211022096273137,21.489422150517377,202.35128617363375,25.244999999999997,22.2775,0.0,36.0,-36.0,52.3277840427478,0.9938296167914492,0.8050621485688021,0.8027705474385453,-8.518558426473579,52.28430728005685,75.30864197530872,66.93472651425468,-24.691358024691272,-0.7387941176470605,5.0894085281980885,-1.043407421664564,-1.7648467316334862,0.7214393099689222,-14.207918960972222,-20.954901811127165,6.746982850154943,22.23856171335077,-0.0436109899694669,-0.0436205023274016,-0.993520518358515,-73.81409696758082,43.28111222484731,36.49152501661538,-1.0792866434138126,-3.8527336701272894,62.18048436840306,-0.0545416778522487,54.59217531918011,7.278590176470573,59.7014824239619
2021-08-11,45599.70312,46735.63281,45351.71094,45593.63672,33.54,33.7,33.51,33.69,2042500,1729.005005,1754.63,1723.54004,1751.56274,68.61,68.69,68.44,68.66,3690600,363.79999,367.31,362.25,366.10001,331200,368.14001,368.64999,364.84,366.20999,34249800,87.81,88.66,87.43,88.62,3724800,1.17198,1.17469,1.17064,1.17233,443.82001,443.88,442.62,443.78,44034300,1.335,1.357,1.378,1.302,69.02,68.28,69.19,66.47,223820.0,1.41,23.07,23.19,22.09,22.35,34679000,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,362.45001,364.35001,361.0,363.29999,900100,Down,1,281082485.07915395,243476700,0.0442195485772122,6039.412004000184,-1.61769370512414,0.0574982472304461,9851591.44958143,22.28328187607926,63.114065551373635,952.250850548138,22.119999999999997,22.990494112558927,21.249505887441067,7.870652012286891,0.6321088774075043,0.0,0.0,22.351533333333332,23.18113333333333,21.521933333333333,7.423204373749146,0.499075859852139,0.0,0.0,20.55,23.52,22.035,13.42676311030741,0.6060606060606065,0.8776875529239352,4.373541565004115,-0.2229838222300344,-0.3657581014149975,0.1427742791849631,22.275833333333335,22.254615384615384,22.395170620411335,22.61815444264137,1.0154360689477746,0.9528342337706884,0.062601835177086,-0.2701511524573153,24.549679664409577,-0.4399999999999977,-64.35253980939544,-88.26306666197773,23.910526852582297,22.5,22.405,22.4525,24.025,96.875,22.531200316283865,19.32297272868805,25.16011266927797,85.55940467025856,25.4225,22.2775,0.0,32.0,-32.0,47.51257744690267,0.6504849467066451,0.8814381878326981,0.8312064264577176,-8.002636957451582,47.785635844602616,51.85185185185192,70.39291955578108,-48.14814814814808,-0.5775294117647043,0.9941256213285242,-0.9858621435958068,-1.6090498140259504,0.6231876704301434,-9.768931613678014,-18.717707771637336,8.948776157959323,22.23958314645128,-2.486910994764402,-2.5183570786960985,-3.4557235421166177,-44.7489930248554,46.59503745708494,38.317680302114375,-0.7896364101242881,-4.050142772658361,63.73896323673686,-0.0027563281061873,57.9275612482469,6.678323764705965,58.13976470434338
2021-08-12,45576.87891,46228.91016,43861.44531,44428.28906,33.62,33.62,33.48,33.54,2163900,1751.65503,1758.62,1741.29004,1752.4375,68.26,68.43,68.019997,68.43,3580400,367.35001,367.35001,361.0,363.85999,570400,365.69,367.89999,364.29999,367.53,25969200,88.4,88.66,87.38,87.98,2816500,1.17421,1.1751,1.17251,1.17419,443.62,445.26001,442.66,445.10999,38909400,1.361,1.345,1.379,1.334,68.9,69.15,69.39,68.24,182540.0,-0.17,24.45,25.76,23.585,24.89,189287200,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,362.32999,364.29999,358.79999,359.75,1005400,Down,0,318939925.07915384,432763900,0.1011090117591947,68689389.2102891,2.3354392161752107,0.3350190390326494,31363425.36457025,23.26817799216793,80.69273563218745,952.250850548138,22.291,23.73698616867512,20.84501383132488,12.973721848953565,1.3986946266510023,1.0,0.0,22.587033333333338,23.563133333333333,21.61093333333333,8.643011993606956,1.679677628658266,1.0,0.0,20.55,25.76,23.155,23.3726616123099,0.8330134357005756,1.1309187976315418,3.0771042292995725,-0.0074487737785737,-0.2940962358877128,0.286647462109139,22.543333333333333,22.33153846153846,22.778990524963437,22.78643929874201,1.055858216674712,0.7134680366871247,0.3423901799875872,-0.2277746315729158,24.76438936446126,0.2689999999999983,-49.76022202829428,-81.82380854818328,32.063586519889,23.62,23.155,23.387500000000003,24.025,98.4375,22.6903839859627,32.16190157927543,19.396226723058625,364.3513732161155,25.02,22.2775,100.0,28.000000000000004,72.0,63.59078013405508,1.0,0.8814381878326981,0.8559795080780662,-1.1308837810762324,54.41262476182761,81.37044967880084,69.51031450198717,-18.62955032119916,-0.0700441176470612,14.806273062730632,-0.0326895030896073,-1.293777751838682,1.2610882487490749,26.33874903561774,-9.70641641018632,36.04516544580406,22.523493090873913,11.364653243847878,10.763979531992264,7.516198704103672,-10.73438312762992,46.23141816917813,34.717228391242216,-0.7563228997468396,-4.239223497595072,65.58551972012984,-0.016150604398453,55.05414627319751,5.698056352941137,60.472833614602514
2021-08-13,44439.69141,47831.97656,44282.41797,47793.32031,33.66,33.74,33.62,33.72,1141200,1752.72498,1780.52502,1751.26501,1779.15149,68.51,68.67,68.44,68.64,2954200,363.88,365.31,362.73001,363.10999,372100,367.89001,369.16,367.38,368.82001,19336200,88.099998,88.14,87.14,87.25,3051300,1.17361,1.1803,1.1731,1.17363,445.59,445.94,445.070007,445.92001,39470300,1.283,1.357,1.364,1.28,68.21,68.75,68.99,67.55,145270.0,-1.0,25.0,25.1,24.31,24.9,52395100,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,360.25,361.070007,357.51001,357.98001,1222200,Flat,0,344805860.5221915,485159000,0.1497159527720421,58951469.46596208,0.0490026739141621,0.3043151488956669,31384476.027487084,23.46088962861815,82.18706583370817,952.6334342566748,22.4675,24.24457484366859,20.69042515633141,15.819070601255946,1.1844112415035792,1.0,0.0,22.869833333333332,23.855333333333338,21.884333333333338,8.618340025798176,1.5300186030779626,1.0,0.0,20.55,25.76,23.155,23.189050851229556,0.8349328214971203,1.096826917868388,2.7742801998256676,0.1623003242820146,-0.2028169238537673,0.3651172481357819,22.738333333333333,22.401538461538458,23.10529967496906,22.94299935068705,1.1081473291410406,0.7736853016377582,0.3344620275032824,-0.1731690491004389,24.92916808068668,-0.2875000000000014,-32.88307938055228,-73.79209045435806,40.90901107380578,23.735,23.155,23.445,24.025,99.21875,22.838197393521614,30.423048372494847,18.347557664927844,274.53415663897647,24.875,22.2775,96.0,24.0,72.0,63.63800610642455,1.0,0.8834949822355483,0.8821237859669816,3.9141101999866943,55.66070429745412,81.58458244111344,71.6022946572554,-18.415417558886567,0.479499999999998,10.372340425531917,0.707406742253839,-0.8935408530201778,1.6009475952740169,24.199894728900084,-2.9251541823690403,27.12504891126913,22.90103695601207,0.0401767778224204,0.0401687091161395,7.559395248380141,-26.605765012515548,44.100329082361995,33.04977143521852,-0.7701033760126661,-4.4317493415982385,66.69783250773258,-0.0066585577706282,51.8922804809233,5.180232823529366,62.662946414194096
2021-08-16,47019.96094,47998.09766,45700.32031,46004.48438,33.37,33.47,33.19,33.44,1284500,1778.44495,1789.505,1770.375,1787.23828,67.95,68.17,67.72,68.17,3193200,362.45999,368.82001,359.54999,368.62,679900,367.67001,369.019989,363.70001,368.98001,34856900,86.72,87.26,85.57,87.14,3895900,1.17963,1.18036,1.1768,1.17947,444.53,447.10999,442.87,446.97,73740000,1.268,1.285,1.285,1.223,67.05,67.63,68.03,65.51,205580.0,-1.7,24.9,24.9,23.77,24.5,45907300,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,357.98001,360.51001,355.56,360.25,1625700,Down,1,358212417.15935975,439251700,0.1326115712254817,47906556.68511037,-0.9107483994920216,0.3308117852890376,30647009.36082042,23.618054051658252,78.19350223912693,937.330085915202,22.6155,24.545406474417796,20.68559352558221,17.067113036791532,0.9882360945932642,0.0,0.0,23.1105,24.119999999999997,22.101,8.736288699941577,1.1882119861317495,1.0,0.0,21.09,25.76,23.425,20.64955450907564,0.7301927194860811,1.100144226081549,2.113664747970984,0.2615362236254164,-0.1099462943579305,0.3714825179833469,22.93166666666667,22.44807692307692,23.31986895574305,23.05833273211763,1.0985509237002953,0.7771444268937572,0.3214064968065381,-0.1156901027047323,25.119946367506913,-0.9055,-19.36851390997056,-64.56476970921041,45.19625579923985,23.775,23.155,23.465,24.025,99.609375,22.303107313294095,28.084114354900997,20.610918669783455,178.925561855713,24.875,22.2775,92.0,20.0,72.0,60.270422065718456,0.8521276527277725,0.9507092175759242,0.9052141292147236,6.781211722757792,56.46874766302001,70.56074766355137,77.83859326115521,-29.439252336448625,0.9221764705882336,10.459873760144276,1.134237356463879,-0.4879852111233664,1.6222225675872457,21.25494226993268,1.9108651080913035,19.344077161841376,23.060109550308685,-1.6064257028112428,-1.6194685919980412,5.831533477321815,-119.3248321320751,40.70338427094797,37.21468036469435,-0.5531017485674816,-4.570024778740109,68.13552684214045,0.011564304216135,51.41311904276269,4.3722622970587395,62.93724281871567
2021-08-17,45936.45703,47139.57031,44512.41797,44695.35938,33.24,33.35,33.060001,33.24,1669500,1787.50549,1795.77002,1780.27502,1785.95557,67.35,67.63,67.27,67.6,4005200,369.029999,371.76001,365.91,368.63,924700,366.14999,367.14999,363.23001,365.73001,44793900,86.4,87.17,85.65,86.61,3999200,1.17799,1.17841,1.17106,1.17799,444.23999,444.95999,440.85001,444.040009,92673900,1.267,1.263,1.273,1.217,66.34,67.17,67.46,66.09,232410.0,-1.06,23.9,24.59,23.74,23.97,35348300,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,359.049988,362.53,358.67001,361.60001,1571000,Down,1,341993785.39465386,403903400,0.0820746988723392,38386391.587237455,-0.4087891072555121,0.156023320929023,29882331.850616336,23.709480359085717,72.16180669230441,917.0531493627508,22.705,24.710367796689603,20.699632203310394,17.664547867778946,0.815403489097666,0.0,0.0,23.313166666666667,24.351666666666667,22.27466666666667,8.909128604007742,0.8162413737762793,0.0,0.0,21.09,25.76,23.425,20.568156793657792,0.616702355460385,1.0751298034733945,2.18225735603601,0.2940254755483025,-0.0291519403766839,0.3231774159249864,23.12,22.48730769230769,23.419889116397965,23.125863640849666,1.056300082895827,0.8328267477203647,0.2234733351754626,-0.0630402170136225,25.286204759266656,-0.6049999999999969,-8.156814202204743,-54.64120175886838,46.484387556663634,23.775,23.155,23.465,24.025,99.8046875,21.769214227183756,26.43761101375095,19.60947145176999,123.20756368729752,24.86,22.2775,88.0,16.0,72.0,56.03894138008439,0.6663211594499959,0.8394829373925895,0.8912290457346875,7.714540326948492,56.35689679335402,58.17757009345789,70.10763339937425,-41.82242990654211,1.206794117647057,10.409949332105011,1.27141403285339,-0.1361053623280151,1.4075193951814051,17.016828315567206,4.932057749586484,12.084770565980724,23.10988960406151,-2.1632653061224527,-2.187006910438871,3.542116630669545,-104.599319488443,38.73661518628358,39.620380764114685,-0.2602762969903747,-4.635093852987703,60.31102691877631,-0.055727415522106,49.062425649633134,3.558585811764715,54.22331084300438
2021-08-18,44686.75,45952.0625,44364.02734,44801.1875,33.16,33.31,33.029999,33.060001,1856700,1786.21497,1794.31494,1777.30505,1787.58997,67.5,67.68,67.23,67.25,3620200,366.51999,367.53,363.029999,363.16,411700,365.17999,366.62,361.87,362.20999,38541900,86.050003,86.92,85.41,85.48,4256200,1.17096,1.1731,1.16969,1.17097,442.95999,444.63,438.92001,439.17999,89351900,1.26,1.26,1.3,1.255,65.21,66.34,67.23,64.17,386360.0,-1.7,24.07,25.94,23.68,25.28,92065600,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,359.5,360.5,356.56,356.60001,961000,Down,0,380286557.07606983,495969000,0.1139282786997143,50132040.78906071,1.5833275403625282,0.1787411616298338,34913868.60489253,23.93565853243078,75.64475382297928,917.0531493627508,22.843,25.1374724883946,20.5485275116054,20.089064382039137,1.0310588844116246,1.0,0.0,23.579500000000003,24.797,22.362,10.32676689497232,1.198357289527721,1.0,0.0,21.09,25.94,23.515,21.231887230223705,0.8639175257731959,1.193616823126055,1.989519527545112,0.4206307244844893,0.0608045925955507,0.3598261318889386,23.385,22.596153846153847,23.70606002156751,23.28542929708302,1.019031573692749,0.7794209409709223,0.239610632721827,-0.0046265848944598,25.550357668680775,-0.6030000000000015,4.257446444288604,-44.270108770167475,48.52755521445608,23.865,23.245,23.555,24.025,99.90234375,22.36138279211961,31.223746399639907,16.79078326031642,156.8020481221091,24.73,22.2775,100.0,12.0,88.0,62.96089551744975,0.9702677257807676,0.829572179319512,0.8732547780960086,11.016433721552204,57.845238498479056,85.20179372197309,71.31337049299411,-14.798206278026909,1.6924117647058807,14.389140271493211,1.8064117226182383,0.2523980546612356,1.554013667957003,22.323460689017487,8.410338337472686,13.913122351544802,23.31442537274907,5.465164789319998,5.321052083236388,9.20086393088555,-139.9482109227876,35.773874696994696,34.36800849206506,-0.3399259165313353,-4.720075332120537,50.0450464609615,-0.1437432054449296,44.40116238765152,2.772851517647041,46.68415967643294
2021-08-19,44741.88281,46970.76172,43998.31641,46717.57812,32.55,32.69,32.44,32.55,2653900,1788.045044,1792.56494,1774.20496,1780.17896,66.42,66.77,66.37,66.61,6036300,362.14999,365.0,359.88,361.089996,468100,360.22,365.67999,359.95999,363.95999,48499400,84.33,84.84,82.97,83.35,5707000,1.17038,1.17069,1.16687,1.17033,436.26999,441.14001,436.12,439.85999,92812200,1.243,1.263,1.267,1.22,63.5,64.45,64.57,62.41,494970.0,-2.62,25.01,25.64,24.14,24.16,67605600,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,355.23001,359.89999,353.57001,354.029999,1345700,Up,0,314483773.0760698,428363400,0.0351541073590527,32153424.676337745,0.1775000887500445,0.3281487305183476,31918683.794765946,24.053700140749573,69.51120430637808,876.4242123656668,22.9475,25.281662590737778,20.61333740926222,20.343502261577772,0.7597291218725163,0.0,0.0,23.8005,25.093,22.508,10.86111636310162,0.6390715667311414,0.0,0.0,21.09,25.94,23.515,21.135199912844545,0.6329896907216493,1.2242551408134497,2.0847593714182597,0.4256846292124479,0.1337805999189301,0.2919040292935177,23.545,22.696153846153848,23.775896941326355,23.350212312113907,1.0710041592394532,0.781402257872846,0.2896019013666072,0.0455470229171638,25.752513477057892,-0.6474999999999973,13.222976020485373,-33.42235422303472,46.64533024352009,23.87,23.245,23.5575,24.025,99.951171875,22.911253602417194,28.31463945385578,15.226391096014646,112.53246424809376,24.1625,22.2775,96.0,8.0,88.0,54.988900447393895,0.5881653959368005,0.7415847603891881,0.8035466257004299,10.883862106691463,53.88463812776471,60.089686098654695,67.82301663802856,-39.91031390134531,1.7497352941176452,8.633093525179865,1.82304393434404,0.5665272305977965,1.2565167037462437,22.14623058237799,11.157516786453748,10.98871379592424,23.342896305605983,-4.430379746835444,-4.531519621204261,4.362850971922261,-186.39312642468963,31.809041862157855,32.01844718197164,-0.4930093489303031,-4.843327669353113,51.29426785955756,-0.17987280955422,37.2224657866778,1.8540574882352416,50.37808048419824
