datetime,open,high,low,close
2/9/2024,2.3801E-05,2.3801E-05,2.3801E-05,2.3801E-05
2/8/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
2/7/2024,2.38039E-05,2.38095E-05,2.38039E-05,2.38039E-05
2/6/2024,2.38095E-05,2.38095E-05,2.38039E-05,2.38095E-05
2/5/2024,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
2/2/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
2/1/2024,2.3801E-05,2.38095E-05,2.3801E-05,2.3801E-05
1/31/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/30/2024,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
1/29/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/26/2024,2.38095E-05,2.38095E-05,2.3801E-05,2.38095E-05
1/25/2024,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
1/24/2024,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
1/23/2024,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
1/22/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/19/2024,2.3801E-05,2.38095E-05,2.3801E-05,2.38095E-05
1/18/2024,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
1/17/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/16/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/15/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/12/2024,2.37954E-05,2.38095E-05,2.37954E-05,2.38095E-05
1/11/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/10/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/9/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/8/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/5/2024,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
1/4/2024,2.3793E-05,2.38095E-05,2.37558E-05,2.38095E-05
1/2/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
1/1/2024,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/29/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
12/28/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
12/27/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/26/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
12/25/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
12/22/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.37954E-05
12/21/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
12/20/2023,2.38095E-05,2.38095E-05,2.37954E-05,2.38095E-05
12/19/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.38095E-05
12/18/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/15/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/14/2023,2.37954E-05,2.38095E-05,2.37954E-05,2.38095E-05
12/13/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/12/2023,2.38095E-05,2.38095E-05,2.38095E-05,2.38095E-05
12/11/2023,2.37954E-05,2.37954E-05,2.37954E-05,2.37954E-05
