datetime,open,high,low,close
7/2/2024,1.07371,1.07461,1.071065,1.07371
7/1/2024,1.073526,1.077819,1.072076,1.073526
6/28/2024,1.070847,1.072099,1.068604,1.070847
6/27/2024,1.068011,1.072616,1.067783,1.068011
6/26/2024,1.070962,1.072041,1.066769,1.070962
6/25/2024,1.073272,1.074576,1.069221,1.073272
6/24/2024,1.068776,1.074703,1.068444,1.068776
6/21/2024,1.070641,1.072271,1.06719,1.070641
6/20/2024,1.075153,1.075153,1.070755,1.075153
6/19/2024,1.074229,1.075327,1.072628,1.074229
6/18/2024,1.074068,1.076125,1.071111,1.074068
6/17/2024,1.070217,1.072616,1.068764,1.070217
6/14/2024,1.073883,1.074576,1.066815,1.073883
6/13/2024,1.081315,1.081783,1.075384,1.081315
6/12/2024,1.074033,1.085175,1.073503,1.074033
6/11/2024,1.076426,1.077354,1.07211,1.076426
6/10/2024,1.077888,1.078283,1.073364,1.077888
6/7/2024,1.089443,1.09018,1.080497,1.089443
6/6/2024,1.087453,1.089871,1.086366,1.087453
6/5/2024,1.088187,1.088992,1.086095,1.088187
6/4/2024,1.090739,1.091822,1.086071,1.090739
6/3/2024,1.085305,1.089087,1.082802,1.085305
5/31/2024,1.083541,1.088258,1.081163,1.083541
5/30/2024,1.080182,1.084599,1.0789,1.080182
5/29/2024,1.085187,1.085894,1.080953,1.085187
5/28/2024,1.086189,1.088945,1.085906,1.086189
5/27/2024,1.084763,1.08672,1.084175,1.084763
5/24/2024,1.081268,1.085658,1.080614,1.081268
5/23/2024,1.08252,1.08613,1.081303,1.08252
5/22/2024,1.085517,1.086484,1.082251,1.085517
5/21/2024,1.086083,1.087548,1.084599,1.086083
5/20/2024,1.087548,1.088495,1.085505,1.087548
5/17/2024,1.086779,1.087891,1.083635,1.086779
5/16/2024,1.088981,1.089681,1.085517,1.088981
5/15/2024,1.081455,1.087429,1.081362,1.081455
5/14/2024,1.079354,1.082837,1.077644,1.079354
5/13/2024,1.077041,1.080731,1.076646,1.077041
5/10/2024,1.078516,1.079331,1.076206,1.078516
5/9/2024,1.074691,1.078283,1.072513,1.074691
5/8/2024,1.075049,1.075847,1.073572,1.075049
5/7/2024,1.076751,1.078981,1.075581,1.076751
5/6/2024,1.075812,1.079214,1.075639,1.075812
5/3/2024,1.073307,1.080941,1.072501,1.073307
5/2/2024,1.072156,1.073076,1.067578,1.072156
5/1/2024,1.066655,1.068867,1.065008,1.066655
4/30/2024,1.07157,1.073653,1.068433,1.07157
4/29/2024,1.070687,1.073537,1.069096,1.070687
4/26/2024,1.072961,1.075292,1.067555,1.072961
4/25/2024,1.069988,1.073192,1.067874,1.069988
4/24/2024,1.070435,1.071582,1.06792,1.070435
4/23/2024,1.065405,1.070996,1.063932,1.065405
4/22/2024,1.06578,1.067122,1.062507,1.065825
4/19/2024,1.064419,1.068034,1.061177,1.064419
4/18/2024,1.06694,1.069176,1.064781,1.06694
4/17/2024,1.062146,1.065269,1.060817,1.062146
4/16/2024,1.062575,1.065405,1.060412,1.062575
4/15/2024,1.064963,1.066553,1.062361,1.064963
4/12/2024,1.072685,1.072961,1.062372,1.072685
4/11/2024,1.074172,1.075581,1.070045,1.074172
4/10/2024,1.08593,1.086838,1.073376,1.08593
4/9/2024,1.086366,1.08885,1.084987,1.086366
4/8/2024,1.083048,1.085835,1.082157,1.083048
4/5/2024,1.083705,1.084846,1.079168,1.083705
4/4/2024,1.083835,1.087583,1.083506,1.083835
4/3/2024,1.076855,1.083189,1.076473,1.076855
4/2/2024,1.073722,1.077877,1.072536,1.073722
4/1/2024,1.079273,1.080147,1.073157,1.079273
3/29/2024,1.079447,1.080731,1.07689,1.079447
3/28/2024,1.081338,1.082837,1.077551,1.081338
3/27/2024,1.083236,1.083929,1.081175,1.083236
3/26/2024,1.083823,1.086413,1.082603,1.083823
3/25/2024,1.080754,1.084363,1.080264,1.080754
3/22/2024,1.086236,1.086957,1.080906,1.086236
3/21/2024,1.093721,1.094451,1.085647,1.093721
3/20/2024,1.086331,1.087429,1.083694,1.086331
3/19/2024,1.087394,1.087784,1.083506,1.087394
3/18/2024,1.088258,1.09075,1.08808,1.088258
3/15/2024,1.088341,1.090156,1.087382,1.088341
3/14/2024,1.09553,1.09553,1.088412,1.09553
3/13/2024,1.092777,1.094931,1.092049,1.092777
3/12/2024,1.093135,1.094212,1.090322,1.093135
3/11/2024,1.094296,1.09505,1.091465,1.094296
3/8/2024,1.095014,1.097803,1.092705,1.095014
3/7/2024,1.089954,1.094092,1.086933,1.089954
3/6/2024,1.0856,1.091405,1.084293,1.0856
3/5/2024,1.085517,1.087536,1.084269,1.085517
3/4/2024,1.084269,1.086649,1.083858,1.084269
3/1/2024,1.080497,1.084152,1.079925,1.080497
2/29/2024,1.083882,1.085588,1.080567,1.083882
2/28/2024,1.084481,1.084716,1.079867,1.084481
2/27/2024,1.085093,1.086614,1.083365,1.085093
2/26/2024,1.081958,1.085906,1.081338,1.082005
2/23/2024,1.082567,1.08394,1.081373,1.082567
2/22/2024,1.08204,1.088625,1.080509,1.08204
2/21/2024,1.081315,1.082251,1.079191,1.081315
2/20/2024,1.07754,1.083858,1.076252,1.07754
2/19/2024,1.078446,1.078981,1.076299,1.078493
2/16/2024,1.077389,1.078051,1.073445,1.077389
2/15/2024,1.073215,1.078632,1.072524,1.073215
2/14/2024,1.070893,1.073445,1.069553,1.070893
2/13/2024,1.077226,1.079564,1.070205,1.077226
2/12/2024,1.07982,1.080544,1.075766,1.07982
2/9/2024,1.077726,1.079447,1.076391,1.077726
2/8/2024,1.077575,1.078981,1.07431,1.077575
2/7/2024,1.07572,1.078435,1.075639,1.07572
2/6/2024,1.074183,1.07631,1.072455,1.074183
2/5/2024,1.078004,1.078749,1.072466,1.078004
2/2/2024,1.087465,1.0898,1.078307,1.087465
2/1/2024,1.080392,1.086555,1.078028,1.080392
1/31/2024,1.08434,1.088566,1.080766,1.08434
1/30/2024,1.083447,1.085564,1.081268,1.083447
1/29/2024,1.084352,1.084975,1.079715,1.084352
1/26/2024,1.084705,1.088329,1.081338,1.084705
1/25/2024,1.088175,1.090037,1.082614,1.088175
1/24/2024,1.085788,1.093147,1.085187,1.085788
1/23/2024,1.088021,1.091822,1.082427,1.088021
1/22/2024,1.08923,1.090988,1.088033,1.08923
1/19/2024,1.087914,1.089265,1.086827,1.087914
1/18/2024,1.088578,1.09075,1.084869,1.088578
1/17/2024,1.087879,1.088495,1.08454,1.087879
1/16/2024,1.094571,1.094667,1.086708,1.094571
1/15/2024,1.094571,1.09589,1.09341,1.094571
1/12/2024,1.098165,1.09866,1.093709,1.098165
1/11/2024,1.097514,1.099143,1.093147,1.097514
1/10/2024,1.093243,1.096972,1.092335,1.093243
1/9/2024,1.09517,1.096732,1.091262,1.09517
1/8/2024,1.094224,1.097815,1.092454,1.094224
1/5/2024,1.094739,1.099638,1.087985,1.094739
1/4/2024,1.092777,1.097021,1.091703,1.092777
1/3/2024,1.094176,1.0967,1.089871,1.094176
1/2/2024,1.10387,1.10461,1.0942,1.10387
1/1/2024,1.10558,1.10558,1.104,1.10558
12/29/2023,1.10682,1.10865,1.10433,1.10682
12/28/2023,1.11086,1.11395,1.1071,1.11086
12/27/2023,1.1043,1.11225,1.10292,1.1043
12/26/2023,1.10203,1.104,1.10096,1.10203
12/25/2023,1.10266,1.10424,1.099989,1.10266
12/22/2023,1.10062,1.10406,1.099421,1.10062
12/21/2023,1.094571,1.099977,1.093625,1.094571
12/20/2023,1.098105,1.098105,1.093565,1.098105
12/19/2023,1.092383,1.0988,1.091608,1.092383
12/18/2023,1.089526,1.093004,1.089455,1.089526
12/15/2023,1.09936,1.10059,1.090227,1.09936
12/14/2023,1.088613,1.10041,1.088021,1.088613
12/13/2023,1.079867,1.080824,1.0774,1.079867
12/12/2023,1.076658,1.082204,1.076183,1.076658
12/11/2023,1.076577,1.077935,1.074322,1.076577
12/8/2023,1.079214,1.080054,1.073146,1.079214
12/7/2023,1.07667,1.07968,1.075766,1.07667
12/6/2023,1.079366,1.080369,1.077319,1.079366
12/5/2023,1.083776,1.084834,1.07826,1.083776
12/4/2023,1.088815,1.088815,1.080567,1.088815
12/1/2023,1.089206,1.091346,1.083154,1.089206
11/30/2023,1.09737,1.098539,1.089491,1.09737
11/29/2023,1.10059,1.10169,1.096119,1.10059
11/28/2023,1.095842,1.10072,1.093506,1.095842
11/27/2023,1.094044,1.095926,1.092586,1.094044
11/24/2023,1.090631,1.094415,1.089562,1.090631
11/23/2023,1.089087,1.092705,1.088803,1.089087
11/22/2023,1.091822,1.092252,1.085458,1.091822
11/21/2023,1.094595,1.096732,1.092299,1.094595
11/20/2023,1.090703,1.094511,1.0898,1.090703
11/17/2023,1.085376,1.08923,1.08252,1.085376
11/16/2023,1.085458,1.089396,1.083095,1.085458
11/15/2023,1.087831,1.088732,1.083295,1.087831
11/14/2023,1.070183,1.08672,1.069359,1.070183
11/13/2023,1.069016,1.070549,1.066553,1.069016
11/10/2023,1.066758,1.069256,1.065769,1.066758
11/9/2023,1.071042,1.0728,1.068148,1.071042
11/8/2023,1.06961,1.071605,1.066064,1.06961
11/7/2023,1.072156,1.072156,1.066473,1.072156
11/6/2023,1.073215,1.0757,1.07234,1.073215
11/3/2023,1.061909,1.0737,1.061549,1.061909
11/2/2023,1.058705,1.067008,1.058425,1.058705
11/1/2023,1.05791,1.058078,1.052288,1.05791
10/31/2023,1.061504,1.066906,1.056759,1.061504
10/30/2023,1.056245,1.0626,1.054841,1.056245
10/27/2023,1.056446,1.059771,1.05363,1.056446
10/26/2023,1.056725,1.056971,1.052632,1.056725
10/25/2023,1.059535,1.06067,1.05668,1.059535
10/24/2023,1.066985,1.06905,1.058425,1.066985
10/23/2023,1.058997,1.064736,1.057183,1.058997
10/20/2023,1.058649,1.060108,1.05658,1.058649
10/19/2023,1.053852,1.058537,1.052886,1.053852
10/18/2023,1.057306,1.059547,1.052709,1.057306
10/17/2023,1.055431,1.0595,1.053341,1.055431
10/16/2023,1.052155,1.055465,1.051635,1.052155
10/13/2023,1.053674,1.055855,1.049615,1.053674
10/12/2023,1.062428,1.063909,1.054596,1.062428
10/11/2023,1.060479,1.063355,1.059277,1.060479
10/10/2023,1.057888,1.061954,1.055598,1.057888
10/9/2023,1.056747,1.057641,1.052144,1.056747
10/6/2023,1.054663,1.059816,1.048394,1.054663
10/5/2023,1.050707,1.053685,1.050089,1.050707
10/4/2023,1.04723,1.053241,1.045369,1.04723
10/3/2023,1.048075,1.049428,1.044987,1.048075
10/2/2023,1.056524,1.059098,1.049274,1.056524
9/29/2023,1.056245,1.061797,1.055855,1.056245
9/28/2023,1.050531,1.057865,1.049186,1.050531
9/27/2023,1.056948,1.057373,1.050906,1.056948
9/26/2023,1.059165,1.060895,1.056814,1.059165
9/25/2023,1.064849,1.065542,1.057731,1.064849
9/22/2023,1.066155,1.067156,1.061526,1.066155
9/21/2023,1.065303,1.067361,1.061909,1.065303
9/20/2023,1.068205,1.072697,1.067578,1.068205
9/19/2023,1.069267,1.071926,1.067635,1.069267
9/18/2023,1.066826,1.069816,1.065632,1.066826
9/15/2023,1.063717,1.068764,1.063468,1.063717
9/14/2023,1.073422,1.0755,1.065507,1.073422
9/13/2023,1.075327,1.076542,1.071742,1.075327
9/12/2023,1.075038,1.076264,1.070618,1.075038
9/11/2023,1.071811,1.075685,1.071146,1.071811
9/8/2023,1.069782,1.074206,1.069507,1.069782
9/7/2023,1.07242,1.073422,1.068764,1.07242
9/6/2023,1.072616,1.074818,1.070515,1.072616
9/5/2023,1.079447,1.079914,1.070755,1.079447
9/4/2023,1.077586,1.080906,1.0774,1.077586
9/1/2023,1.08441,1.08808,1.078586,1.08441
8/31/2023,1.093255,1.093972,1.083717,1.093255
8/30/2023,1.086921,1.094547,1.085611,1.086921
8/29/2023,1.082556,1.08567,1.078353,1.082556
8/28/2023,1.079739,1.082134,1.079739,1.079739
8/25/2023,1.079914,1.083976,1.07667,1.079914
8/24/2023,1.086579,1.08769,1.081549,1.086579
8/23/2023,1.084669,1.087051,1.080299,1.084669
8/22/2023,1.089835,1.0932,1.0834,1.089835
8/21/2023,1.087559,1.091358,1.087063,1.087559
8/18/2023,1.087465,1.089562,1.084646,1.087465
8/17/2023,1.087488,1.091727,1.086236,1.087488
8/16/2023,1.090417,1.09347,1.089776,1.090417
8/15/2023,1.090988,1.094966,1.090085,1.090988
8/14/2023,1.094439,1.096035,1.087749,1.094439
8/11/2023,1.098165,1.10044,1.095182,1.098165
8/10/2023,1.097767,1.10584,1.096804,1.097767
8/9/2023,1.09589,1.099433,1.09559,1.09589
8/8/2023,1.10032,1.10098,1.093099,1.10032
8/7/2023,1.10027,1.1012,1.096611,1.10027
8/4/2023,1.095158,1.10409,1.093625,1.095158
8/3/2023,1.094415,1.095398,1.091358,1.094415
8/2/2023,1.10079,1.10079,1.091977,1.10079
8/1/2023,1.099759,1.10023,1.095446,1.099759
7/31/2023,1.10243,1.10455,1.10062,1.10243
7/28/2023,1.097876,1.10468,1.094703,1.097876
7/27/2023,1.10784,1.1152,1.098491,1.10784
7/26/2023,1.10505,1.10865,1.10384,1.10505
7/25/2023,1.10632,1.10889,1.10221,1.10632
7/24/2023,1.11253,1.1145,1.10688,1.11253
7/21/2023,1.11371,1.1147,1.11096,1.11371
7/20/2023,1.12052,1.12296,1.11331,1.12052
7/19/2023,1.12289,1.12397,1.11763,1.12289
7/18/2023,1.12376,1.12757,1.12201,1.12376
7/17/2023,1.12278,1.12511,1.12055,1.12278
7/14/2023,1.12235,1.12448,1.12061,1.12235
7/13/2023,1.11445,1.11962,1.11307,1.11445
7/12/2023,1.10141,1.11259,1.10129,1.10141
7/11/2023,1.10059,1.10256,1.097864,1.10059
7/10/2023,1.096972,1.099276,1.094451,1.096972
7/7/2023,1.089064,1.096467,1.086862,1.089064
7/6/2023,1.085658,1.090156,1.083435,1.085658
7/5/2023,1.088495,1.09062,1.086508,1.088495
7/4/2023,1.09131,1.091822,1.089075,1.09131
7/3/2023,1.09075,1.093135,1.087181,1.09075
6/30/2023,1.086803,1.093374,1.083647,1.086803
6/29/2023,1.091584,1.094068,1.086236,1.091584
6/28/2023,1.095722,1.096251,1.089966,1.095722
6/27/2023,1.091048,1.09761,1.090322,1.091048
6/26/2023,1.090667,1.09218,1.088815,1.090667
6/23/2023,1.09589,1.09589,1.084505,1.09589
6/22/2023,1.099264,1.10112,1.09511,1.099264
6/21/2023,1.092037,1.096131,1.090667,1.092037
6/20/2023,1.09243,1.094523,1.089455,1.09243
6/19/2023,1.094212,1.094931,1.0911,1.094212
6/16/2023,1.094595,1.0971,1.092013,1.094595
6/15/2023,1.084305,1.093853,1.080427,1.084305
6/14/2023,1.078935,1.085835,1.077575,1.078935
6/13/2023,1.076299,1.082251,1.076056,1.076299
6/12/2023,1.075095,1.07897,1.073434,1.075095
6/9/2023,1.078272,1.078749,1.074772,1.078272
6/8/2023,1.070744,1.078283,1.070217,1.070744
6/7/2023,1.069805,1.074022,1.066883,1.069805
6/6/2023,1.07118,1.073307,1.066735,1.07118
6/5/2023,1.069862,1.072271,1.067475,1.069862
6/2/2023,1.076079,1.077935,1.071811,1.076079
6/1/2023,1.069519,1.0754,1.066416,1.069519
5/31/2023,1.073307,1.073883,1.065167,1.073307
5/30/2023,1.070767,1.074576,1.067338,1.070767
5/29/2023,1.072306,1.074576,1.070629,1.072306
5/26/2023,1.072444,1.075755,1.070205,1.072444
5/25/2023,1.075732,1.075732,1.070996,1.075732
5/24/2023,1.076971,1.079937,1.074968,1.076971
5/23/2023,1.081105,1.082134,1.07638,1.081105
5/22/2023,1.082275,1.083072,1.079657,1.082275
5/19/2023,1.07754,1.082392,1.076102,1.07754
5/18/2023,1.083835,1.084952,1.076542,1.083835
5/17/2023,1.086567,1.087548,1.081163,1.086567
5/16/2023,1.08737,1.090358,1.08567,1.08737
5/15/2023,1.08527,1.089206,1.084858,1.08527
5/12/2023,1.091215,1.093518,1.085564,1.091215
5/11/2023,1.098406,1.099868,1.090132,1.098406
5/10/2023,1.096467,1.10047,1.094283,1.096467
5/9/2023,1.099614,1.10011,1.094403,1.099614
5/8/2023,1.10187,1.10534,1.10125,1.10187
5/5/2023,1.10229,1.1048,1.097165,1.10229
5/4/2023,1.10689,1.10914,1.098684,1.10689
5/3/2023,1.10109,1.10582,1.10059,1.10109
5/2/2023,1.096924,1.10052,1.094355,1.096924
5/1/2023,1.10109,1.10356,1.096696,1.10109
4/28/2023,1.1032,1.10437,1.096563,1.1032
4/27/2023,1.10473,1.10656,1.099421,1.10473
4/26/2023,1.097839,1.10941,1.096924,1.097839
4/25/2023,1.10595,1.10681,1.096924,1.10595
4/24/2023,1.099227,1.10342,1.096876,1.099227
4/21/2023,1.097093,1.099251,1.093972,1.097093
4/20/2023,1.095218,1.098901,1.093434,1.095218
4/19/2023,1.097538,1.09866,1.091834,1.097538
4/18/2023,1.092538,1.098346,1.092275,1.092538
4/17/2023,1.09866,1.099904,1.091072,1.09866
4/14/2023,1.10546,1.10754,1.097803,1.10546
4/13/2023,1.099989,1.1069,1.098165,1.099989
4/12/2023,1.091751,1.099856,1.091524,1.091751
4/11/2023,1.086933,1.092669,1.086803,1.086933
4/10/2023,1.091358,1.091822,1.083248,1.091358
4/7/2023,1.092013,1.092538,1.088104,1.092013
4/6/2023,1.090334,1.093016,1.088554,1.090334
4/5/2023,1.096011,1.096924,1.090536,1.096011
4/4/2023,1.091227,1.097165,1.088388,1.091227
4/3/2023,1.080334,1.091572,1.078935,1.080334
3/31/2023,1.090465,1.092586,1.086059,1.090465
3/30/2023,1.084363,1.092395,1.082696,1.084363
3/29/2023,1.083952,1.0872,1.082134,1.083952
3/28/2023,1.080707,1.0849,1.080404,1.080707
3/27/2023,1.077819,1.0796,1.074807,1.077819
3/24/2023,1.083506,1.0839,1.071892,1.083506
3/23/2023,1.087039,1.0929,1.086862,1.087039
3/22/2023,1.077424,1.080147,1.075951,1.077424
3/21/2023,1.071915,1.078725,1.070492,1.071915
3/20/2023,1.067886,1.073053,1.063242,1.067886
3/17/2023,1.061413,1.066963,1.061211,1.061413
3/16/2023,1.058335,1.063456,1.055509,1.058335
3/15/2023,1.072766,1.076009,1.052034,1.072766
3/14/2023,1.072501,1.074714,1.067965,1.072501
3/13/2023,1.068365,1.073722,1.065235,1.068365
3/10/2023,1.05847,1.069862,1.057574,1.05847
3/9/2023,1.054953,1.058649,1.053852,1.054953
3/8/2023,1.055075,1.057328,1.052665,1.055075
3/7/2023,1.068833,1.069633,1.057161,1.068833
3/6/2023,1.06262,1.069381,1.062304,1.06262
3/3/2023,1.059973,1.062925,1.059131,1.059973
3/2/2023,1.066894,1.06727,1.058347,1.066894
3/1/2023,1.057731,1.069107,1.056569,1.057731
2/28/2023,1.061121,1.0645,1.058235,1.061121
2/27/2023,1.055476,1.061864,1.053352,1.055476
2/24/2023,1.059805,1.061425,1.053774,1.059805
2/23/2023,1.06058,1.063038,1.058201,1.06058
2/22/2023,1.065201,1.066553,1.061909,1.065201
2/21/2023,1.068262,1.069564,1.064487,1.068262
2/20/2023,1.068444,1.070549,1.067156,1.068444
2/17/2023,1.066576,1.068148,1.06138,1.066576
2/16/2023,1.069176,1.072225,1.065575,1.069176
2/15/2023,1.073572,1.07446,1.066598,1.073572
2/14/2023,1.073042,1.079844,1.070996,1.073042
2/13/2023,1.067771,1.072501,1.065723,1.067771
2/10/2023,1.074229,1.075176,1.066928,1.074229
2/9/2023,1.071582,1.07904,1.071157,1.071582
2/8/2023,1.072973,1.076021,1.071685,1.072973
2/7/2023,1.073076,1.0746,1.066951,1.073076
2/6/2023,1.079086,1.08003,1.071834,1.079086
2/3/2023,1.090513,1.094068,1.081105,1.090513
2/2/2023,1.10129,1.10266,1.088767,1.10129
2/1/2023,1.086095,1.092443,1.085293,1.086095
1/31/2023,1.085069,1.086838,1.080415,1.085069
1/30/2023,1.087146,1.091501,1.085458,1.087146
1/27/2023,1.089443,1.090156,1.083882,1.089443
1/26/2023,1.092204,1.093255,1.085164,1.092204
1/25/2023,1.088815,1.092263,1.085812,1.088815
1/24/2023,1.087429,1.089681,1.083929,1.087429
1/23/2023,1.086472,1.091953,1.084752,1.086508
1/20/2023,1.083388,1.085658,1.080462,1.083388
1/19/2023,1.079785,1.083306,1.078295,1.079785
1/18/2023,1.079331,1.088447,1.076704,1.079331
1/17/2023,1.083013,1.086909,1.078702,1.083013
1/16/2023,1.082462,1.087548,1.080264,1.082462
1/13/2023,1.086024,1.086779,1.078063,1.086024
1/12/2023,1.0766,1.083835,1.073802,1.0766
1/11/2023,1.073895,1.07747,1.072685,1.073895
1/10/2023,1.073318,1.075685,1.071318,1.073318
1/9/2023,1.065632,1.075951,1.06528,1.065632
1/6/2023,1.052222,1.062225,1.048526,1.052222
1/5/2023,1.060637,1.063264,1.051558,1.060637
1/4/2023,1.054685,1.063151,1.054596,1.054685
1/3/2023,1.067771,1.068262,1.052155,1.067771
1/2/2023,1.070973,1.071237,1.065326,1.070973
12/30/2022,1.066075,1.069793,1.06392,1.066075
12/29/2022,1.062925,1.067019,1.061233,1.062925
12/28/2022,1.063717,1.06743,1.061391,1.063717
12/27/2022,1.064022,1.0669,1.061244,1.064022
12/26/2022,1.06678,1.06678,1.060895,1.06678
12/23/2022,1.060333,1.063117,1.058795,1.060333
12/22/2022,1.061008,1.065746,1.058403,1.061008
12/21/2022,1.062699,1.064351,1.059704,1.062699
12/20/2022,1.061458,1.065553,1.058067,1.061458
12/19/2022,1.058504,1.0659,1.05772,1.058504
12/16/2022,1.064056,1.066325,1.05994,1.064056
12/15/2022,1.067635,1.072559,1.060738,1.067635
12/14/2022,1.062665,1.066985,1.062011,1.062665
12/13/2022,1.054174,1.066894,1.052931,1.054174
12/12/2022,1.052222,1.057921,1.050707,1.052222
12/9/2022,1.055966,1.05884,1.052,1.055966
12/8/2022,1.051326,1.056312,1.049164,1.051326
12/7/2022,1.046901,1.054619,1.044376,1.046901
12/6/2022,1.049692,1.053208,1.047702,1.049692
12/5/2022,1.054419,1.059412,1.049241,1.054419
12/2/2022,1.052842,1.054519,1.043417,1.052842
12/1/2022,1.042535,1.053141,1.039793,1.042535
11/30/2022,1.03245,1.039458,1.02923,1.03245
11/29/2022,1.034554,1.039415,1.032546,1.034554
11/28/2022,1.036753,1.04967,1.034244,1.036753
11/25/2022,1.04081,1.042905,1.035615,1.04081
11/24/2022,1.041623,1.044823,1.038368,1.041623
11/23/2022,1.031109,1.038206,1.029813,1.031109
11/22/2022,1.024569,1.029018,1.024338,1.024569
11/21/2022,1.03309,1.033325,1.022704,1.03309
11/18/2022,1.036173,1.039587,1.032802,1.036173
11/17/2022,1.039501,1.040572,1.030949,1.039501
11/16/2022,1.035786,1.043732,1.033645,1.035786
11/15/2022,1.031928,1.047548,1.031385,1.031928
11/14/2022,1.032855,1.035025,1.027359,1.032855
11/11/2022,1.019222,1.033837,1.016622,1.019222
11/10/2022,1.0019538,1.018299,0.99377888,1.0019538
11/9/2022,1.0080848,1.0088781,1.0012516,1.0080848
11/8/2022,1.0018635,1.0094179,0.99760568,1.0018635
11/7/2022,0.99288106,1.00050032,0.99194545,0.99288106
11/4/2022,0.97496301,0.99381846,0.97484893,0.97496301
11/3/2022,0.9814409,0.98396146,0.97312242,0.9814409
11/2/2022,0.98779094,0.99135536,0.9867577,0.98779094
11/1/2022,0.98863077,0.99516344,0.98621273,0.98863077
10/31/2022,0.99550027,0.99681014,0.98735201,0.99550027
10/28/2022,0.9967804,0.99989998,0.99314731,0.9967804
10/27/2022,1.0091938,1.0094892,0.99764556,1.0091938
10/26/2022,0.99637312,1.0080544,0.99446082,0.99637312
10/25/2022,0.98865032,0.99753606,0.98522168,0.98865032
10/24/2022,0.98600858,0.98896313,0.98089224,0.98600858
10/21/2022,0.97788996,0.98569751,0.97073239,0.97788996
10/20/2022,0.97664827,0.98451358,0.97555262,0.97664827
10/19/2022,0.98638785,0.98669934,0.9760192,0.98638785
10/18/2022,0.98463964,0.98736179,0.98146021,0.98463964
10/17/2022,0.97393745,0.98470747,0.97245049,0.97393745
10/14/2022,0.97513402,0.98038256,0.97094923,0.97513402
10/13/2022,0.97079843,0.97950864,0.96359533,0.97079843
10/12/2022,0.97001678,0.97330225,0.96696836,0.97001678
10/11/2022,0.97100574,0.97580963,0.9673987,0.97100574
10/10/2022,0.97350127,0.97522914,0.96825111,0.97350127
10/7/2022,0.97890455,0.9816047,0.97316968,0.97890455
10/6/2022,0.99109989,0.99263471,0.97893333,0.99109989
10/5/2022,0.99843246,0.9994204,0.98354536,0.99843246
10/4/2022,0.98320687,0.99801397,0.98067105,0.98320687
10/3/2022,0.97926885,0.98442632,0.97536236,0.97926885
9/30/2022,0.98295557,0.98499852,0.97360557,0.98295557
9/29/2022,0.97081721,0.97873223,0.96382761,0.97081721
9/28/2022,0.95961916,0.9686262,0.95401639,0.95961916
9/27/2022,0.96237123,0.96700579,0.95945346,0.96237123
9/26/2022,0.96899229,0.96998852,0.95823079,0.96899229
9/23/2022,0.98415506,0.98522168,0.97039336,0.98415506
9/22/2022,0.98307151,0.99061882,0.9811039,0.98307151
9/21/2022,0.99707854,0.99740678,0.9869135,0.99707854
9/20/2022,1.0029588,1.0050251,0.99570847,1.0029588
9/19/2022,1.0022349,1.0028079,0.99668103,1.0022349
9/16/2022,0.99883133,1.0035627,0.99457955,0.99883133
9/15/2022,0.99840254,1.0017931,0.99574822,0.99840254
9/14/2022,0.99820328,1.0022751,0.99636334,0.99820328
9/13/2022,1.012956,1.018745,0.9995802,1.012956
9/12/2022,1.0071406,1.01968,1.0064716,1.0071406
9/9/2022,1.0012015,1.011225,1.00093091,1.0012015
9/8/2022,0.99957019,1.0029085,0.99334455,0.99957019
9/7/2022,0.98979515,0.99552011,0.98778117,0.98979515
9/6/2022,0.99522299,0.99853218,0.98651439,0.99522299
9/5/2022,0.99094278,0.9943521,0.98808366,0.99094278
9/2/2022,0.99523288,1.0033311,0.99512392,0.99523288
9/1/2022,1.0039052,1.0045809,0.99173886,1.0039052
8/31/2022,1.0025063,1.0077394,0.997168,1.0025063
8/30/2022,1.0014019,1.0052272,0.99834275,1.0014019
8/29/2022,0.99386781,1.0031096,0.99149305,0.99386781
8/26/2022,0.99712831,1.0088272,0.99472791,0.99712831
8/25/2022,0.99690956,1.0030594,0.99567872,0.99690956
8/24/2022,0.99669099,0.99982005,0.99119812,0.99669099
8/23/2022,0.99394679,1.0019037,0.99031466,0.99394679
8/22/2022,1.0035224,1.0048232,0.99277264,1.0035224
8/19/2022,1.00899,1.011225,1.0036231,1.00899
8/18/2022,1.018019,1.019368,1.011317,1.018019
8/17/2022,1.017066,1.019784,1.014806,1.017066
8/16/2022,1.016198,1.019441,1.01234,1.016198
8/15/2022,1.025641,1.026715,1.018226,1.025641
8/12/2022,1.031672,1.032738,1.023961,1.031672
8/11/2022,1.030078,1.036592,1.027633,1.030078
8/10/2022,1.020814,1.036914,1.020304,1.020814
8/9/2022,1.019763,1.024695,1.018921,1.019763
8/8/2022,1.017087,1.022181,1.016002,1.017087
8/5/2022,1.024779,1.024905,1.014363,1.024779
8/4/2022,1.015765,1.023248,1.0156,1.015765
8/3/2022,1.015569,1.020762,1.01232,1.015569
8/2/2022,1.026136,1.029315,1.018371,1.026136
8/1/2022,1.020825,1.027749,1.020825,1.020825
7/29/2022,1.019233,1.025378,1.014858,1.019233
7/28/2022,1.020929,1.023311,1.011572,1.020929
7/27/2022,1.012956,1.017191,1.010744,1.012956
7/26/2022,1.022495,1.024905,1.011398,1.022495
7/25/2022,1.020023,1.025641,1.01806,1.020023
7/22/2022,1.022108,1.025515,1.013397,1.022108
7/21/2022,1.018278,1.027538,1.016312,1.018278
