datetime,open,high,low,close
11/1/2024,2746.57007,2762.31006,2733.31006,2734.15991
10/31/2024,2787.55005,2790.1001,2731.6499,2746.56006
10/30/2024,2772.34009,2790.01001,2771.060059,2787.56006
10/29/2024,2742.59009,2774.80005,2740.12012,2772.27002
10/28/2024,2733.68994,2745.98999,2724.80005,2742.59009
10/26/2024,2742.6001,2747.68994,2742.57007,2747.62988
10/25/2024,2736.8501,2745.1001,2717.17993,2742.56006
10/24/2024,2716.18994,2743.31006,2714.30005,2736.81006
10/23/2024,2748.65991,2758.51001,2708.88989,2716.1001
10/22/2024,2720.060059,2748.8999,2718.93994,2748.71997
10/21/2024,2723.13989,2740.6001,2714.34009,2719.93994
10/19/2024,2719.8501,2722.6001,2719.31006,2721.67993
10/18/2024,2692.13989,2721.30005,2691.02002,2719.71997
10/17/2024,2674.98999,2696.76001,2673.19995,2692.11011
10/16/2024,2661.84009,2685.27002,2658.77002,2674.97998
10/15/2024,2652.62012,2668.93994,2638.22998,2661.81006
10/14/2024,2649.93994,2666.72998,2643.31006,2652.63989
10/12/2024,2656.3501,2657.31006,2654.77002,2657.26001
10/11/2024,2629.42993,2661.47998,2628.23999,2656.17993
10/10/2024,2609.27002,2631.40991,2604.17993,2629.34009
10/9/2024,2622.98999,2624.38989,2605.22998,2609.26001
10/8/2024,2643.32007,2652.97998,2604.88989,2622.90991
10/7/2024,2651.75,2659.6499,2637.87988,2643.31006
10/4/2024,2657.070068,2670.19995,2632.1001,2653.52002
10/3/2024,2658.52002,2662.88989,2640.1001,2656.19995
10/2/2024,2661.94995,2663.32007,2641.27002,2658.80005
10/1/2024,2633.37988,2673.12012,2632.38989,2663.42993
9/30/2024,2661.73999,2666.050049,2624.77002,2634.72998
9/27/2024,2671.87988,2674.1499,2643.18994,2658.32007
9/26/2024,2657.56006,2685.61011,2655.13989,2672.43994
9/25/2024,2658.67993,2670.52002,2649.86011,2657.15991
9/24/2024,2627.17993,2664.37988,2622.81006,2657.13989
9/23/2024,2620.96997,2634.8501,2613.97998,2628.54004
9/20/2024,2586.26001,2625.82007,2584.88989,2622.27002
9/19/2024,2557.37988,2594.8999,2551.38989,2586.78003
9/18/2024,2569.48999,2600.15991,2547.15991,2559.37988
9/17/2024,2582.58008,2586.98999,2560.8999,2569.58008
9/16/2024,2578.28003,2589.68994,2575.31006,2582.51001
9/13/2024,2558.31006,2586.1001,2556.76001,2579.01001
9/12/2024,2512.32007,2560.1001,2511.11011,2558.75
9/11/2024,2516.42993,2528.86011,2501.090088,2511.51001
9/10/2024,2506.31006,2518.42993,2500.22998,2516.6499
9/9/2024,2497.050049,2507.21997,2485.71997,2506.31006
9/6/2024,2516.82007,2529.18994,2485.26001,2497.44995
9/5/2024,2495.45996,2523.22998,2493.90991,2516.76001
9/4/2024,2492.71997,2500.19995,2472.02002,2495.6499
9/3/2024,2499.37988,2506.28003,2473.68994,2492.97998
9/2/2024,2502.65991,2507.3501,2490.12012,2499.46997
8/30/2024,2521.030029,2526.80005,2494.34009,2503.44995
8/29/2024,2504.94995,2528.6499,2503.68994,2521.16992
8/28/2024,2525.27002,2529.01001,2493.71997,2504.72998
8/27/2024,2518.070068,2525.97998,2503.63989,2524.58008
8/26/2024,2512.12012,2526.8501,2508.78003,2518.040039
8/23/2024,2485.12012,2518.36011,2484.48999,2512.40991
8/22/2024,2511.96997,2514.68994,2470.90991,2484.80005
8/21/2024,2513.46997,2520.02002,2494.46997,2512.40991
8/20/2024,2503.42993,2531.71997,2497.38989,2514.02002
8/19/2024,2506.40991,2507.46997,2485.82007,2504.31006
8/16/2024,2456.19995,2509.72998,2450.82007,2507.69995
8/15/2024,2448.080078,2470.090088,2432.28003,2456.48999
8/14/2024,2466.90991,2479.81006,2438.26001,2448.02002
8/13/2024,2470.82007,2476.98999,2458.56006,2465.060059
8/12/2024,2428.30005,2473.19995,2423.8999,2472.13989
8/9/2024,2426.84009,2437.1001,2416.97998,2431.13989
8/8/2024,2382.36011,2427.6499,2381.070068,2427.27002
8/7/2024,2390.090088,2406.97998,2379.070068,2383.1001
8/6/2024,2410.76001,2418.3501,2381.84009,2389.8999
8/5/2024,2441.28003,2458.53003,2364.42993,2410.11011
8/2/2024,2446.51001,2477.72998,2411.19995,2442.67993
8/1/2024,2448.92993,2462.27002,2430.36011,2446.3999
7/31/2024,2409.73999,2450.96997,2403.94995,2447.51001
7/30/2024,2382.8501,2412.82007,2376.55005,2411.050049
7/29/2024,2388.01001,2403.25,2369.81006,2383.57007
7/26/2024,2364.33008,2390.80005,2355.87988,2387.070068
7/25/2024,2398.12012,2401.31006,2353.22998,2364.71997
7/24/2024,2408.8501,2431.98999,2396.86011,2397.29004
7/23/2024,2397.060059,2412.090088,2388.37988,2409.67993
7/22/2024,2403.84009,2412.15991,2384.02002,2396.57007
7/19/2024,2445.46997,2445.61011,2393.98999,2400.78003
7/18/2024,2458.90991,2474.93994,2440.47998,2445.090088
7/17/2024,2468.59009,2483.73999,2451.6499,2458.65991
7/16/2024,2421.97998,2469.6001,2420.070068,2468.67993
7/15/2024,2411.66992,2439.53003,2401.36011,2422.28003
7/12/2024,2414.8501,2418.31006,2391.53003,2411.11011
7/11/2024,2372.12012,2424.6001,2371.27002,2415.3501
7/10/2024,2364.42993,2386.68994,2363.32007,2371.37988
7/9/2024,2359.13989,2370.93994,2349.62012,2363.82007
7/8/2024,2389.57007,2391.19995,2351.23999,2359.20996
7/5/2024,2356.80005,2392.96997,2349.80005,2391.62012
7/4/2024,2357.030029,2362.55005,2350.81006,2357.44995
7/3/2024,2330.16992,2364.93994,2327.060059,2356.13989
7/2/2024,2332.22998,2336.78003,2319.42993,2329.46997
7/1/2024,2324.6499,2338.56006,2318.67993,2331.72998
6/28/2024,2327.6001,2339.71997,2319.18994,2326.68994
6/27/2024,2298.63989,2330.93994,2296.6001,2327.62012
6/26/2024,2319.38989,2324.02002,2293.80005,2298.26001
6/25/2024,2334.01001,2337.1499,2315.6001,2319.57007
6/24/2024,2321.43994,2334.68994,2317.78003,2334.38989
6/21/2024,2360.53003,2368.77002,2316.82007,2321.51001
6/20/2024,2330.22998,2365.53003,2327.81006,2360.15991
6/19/2024,2329.82007,2335.030029,2323.93994,2328.26001
6/18/2024,2320.060059,2333.1499,2306.65991,2329.47998
6/17/2024,2329.01001,2329.69995,2310.060059,2319.11011
6/14/2024,2303.18994,2336.63989,2301.62012,2332.79004
6/13/2024,2324.46997,2326.76001,2295.71997,2303.93994
6/12/2024,2316.62012,2341.67993,2310.82007,2324.97998
6/11/2024,2312.02002,2319.96997,2297.82007,2316.86011
6/10/2024,2297.34009,2313.82007,2287.86011,2310.97998
6/7/2024,2376.70996,2387.77002,2286.87988,2294.01001
