date,btc_open,btc_high,btc_low,btc_close,eur_open,eur_high,eur_low,eur_close,gold_open,gold_high,gold_low,gold_close,gold_data_open,gold_data_high,gold_data_low,gold_data_close,irr_open,irr_high,irr_low,irr_close,irr_usd_data_open,irr_usd_data_high,irr_usd_data_low,irr_usd_data_close,japan_open,japan_high,japan_low,japan_close,japan_volume,japan_data_open,japan_data_high,japan_data_low,japan_data_close,japan_data_volume,lmt_open,lmt_high,lmt_low,lmt_close,lmt_volume,noc_open,noc_high,noc_low,noc_close,noc_volume,noc_data_open,noc_data_high,noc_data_low,noc_data_close,noc_data_volume,oil_close,oil_open,oil_high,oil_low,oil_volume,oil_change_percent,pltr_open,pltr_high,pltr_low,pltr_close,pltr_volume,qqq_open,qqq_high,qqq_low,qqq_close,qqq_volume,rtx_open,rtx_high,rtx_low,rtx_close,rtx_volume,rtx_data_open,rtx_data_high,rtx_data_low,rtx_data_close,rtx_data_volume,spy_open,spy_high,spy_low,spy_close,spy_volume,spy_data_open,spy_data_high,spy_data_low,spy_data_close,spy_data_volume,uk_open,uk_high,uk_low,uk_close,uk_volume,united states 10-year bond yield historical data_close,united states 10-year bond yield historical data_open,united states 10-year bond yield historical data_high,united states 10-year bond yield historical data_low,usbond_close,usbond_open,usbond_high,usbond_low
2021-12-31,47169.37109,48472.52734,45819.95312,46306.44531,1.13232,1.13792,1.13051,1.1325,1815.44495,1830.57996,1814.14673,1828.39026,1815.44495,1830.57996,1814.14673,1828.39026,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,66.82,67.24,66.82,66.96,5025600,66.82,67.24,66.82,66.96,5025600,353.17001,357.059998,351.56,355.41,887200,384.01001,388.20999,383.98999,387.070007,414100,384.01001,388.20999,383.98999,387.070007,414100,74.88,76.12,76.68,74.63,63140.0,-2.26,18.61,18.92,18.21,18.21,23556000,399.66,401.059998,397.34,397.85001,34752900,85.73,86.33,85.5,86.059998,2667700,85.73,86.33,85.5,86.059998,2667700,475.64001,476.85999,474.67001,474.95999,65237400,475.64001,476.85999,474.67001,474.95999,65237400,33.21,33.24,33.099998,33.14,1833600,1.512,1.512,1.526,1.491,1.512,1.512,1.526,1.491
2022-01-03,47343.54297,47510.72656,45835.96484,46458.11719,1.13738,1.13759,1.12854,1.13735,1830.13501,1832.060059,1797.93005,1800.84875,1830.13501,1832.060059,1797.93005,1800.84875,2.38095e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.37954e-05,67.17,67.18,66.83,67.029999,6386000,67.17,67.18,66.83,67.029999,6386000,354.67999,356.59,353.029999,354.35999,1205700,386.95001,388.070007,382.73999,385.53,662100,386.95001,388.070007,382.73999,385.53,662100,75.85,75.53,76.18,74.01,112230.0,1.3,18.36,18.569,17.86,18.53,34283600,399.049988,401.94,396.88,401.67999,40575900,86.080002,87.14,86.07,86.97,5169200,86.080002,87.14,86.07,86.97,5169200,476.29999,477.85001,473.85001,477.70999,72668200,476.29999,477.85001,473.85001,477.70999,72668200,33.33,33.54,33.24,33.53,5387000,1.637,1.531,1.642,1.529,1.637,1.531,1.642,1.529
2022-01-04,46458.85156,47406.54688,45752.46484,45897.57422,1.1302,1.1323,1.12734,1.13022,1801.34497,1816.82996,1798.43994,1814.56006,1801.34497,1816.82996,1798.43994,1814.56006,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,67.75,67.99,67.73,67.91,5794500,67.75,67.99,67.73,67.91,5794500,355.53,363.54001,355.20999,361.98999,1361100,387.54001,397.85001,387.54001,396.98999,740500,387.54001,397.85001,387.54001,396.98999,740500,76.74,75.8,77.4,75.47,156450.0,1.17,18.61,18.84,17.79,18.17,39643200,402.23999,402.28,393.29001,396.47,58027200,87.87,90.07,87.7,90.019997,6044200,87.87,90.07,87.7,90.019997,6044200,479.22,479.98001,475.57999,477.54999,71178700,479.22,479.98001,475.57999,477.54999,71178700,33.69,33.9,33.68,33.75,4318300,1.649,1.617,1.686,1.614,1.649,1.617,1.686,1.614
2022-01-05,45899.35938,46929.04688,42798.22266,43569.00391,1.12854,1.13456,1.12776,1.12836,1814.89502,1829.82495,1807.97498,1809.53418,1814.89502,1829.82495,1807.97498,1809.53418,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,68.37,68.48,67.58,67.6,8084200,68.37,68.48,67.58,67.6,8084200,363.0,364.0,357.87,358.14001,1682200,391.040009,399.57001,390.17999,394.98999,1072500,391.040009,399.57001,390.17999,394.98999,1072500,77.47,76.88,78.16,76.25,197970.0,0.95,18.030001,18.568,16.87,16.96,58445900,394.73999,395.89001,384.029999,384.29001,75739800,90.2,91.53,89.4,89.57,6833600,90.2,91.53,89.4,89.57,6833600,477.16,477.98001,468.28,468.38,104538900,477.16,477.98001,468.28,468.38,104538900,33.89,34.029999,33.6,33.61,2997600,1.7,1.656,1.712,1.64,1.7,1.656,1.712,1.64
2022-01-06,43565.51172,43748.71875,42645.53906,43160.92969,1.13122,1.13307,1.12855,1.13135,1809.94495,1811.88831,1786.030029,1788.67578,1809.94495,1811.88831,1786.030029,1788.67578,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,67.12,67.33,66.93,67.099998,7467800,67.12,67.33,66.93,67.099998,7467800,360.0,361.23999,357.54999,358.0,1368800,397.56,399.82999,394.39999,397.26999,764300,397.56,399.82999,394.39999,397.26999,764300,78.88,76.79,79.56,76.28,244000.0,1.82,16.87,17.18,16.055,16.74,49737100,382.42001,387.35001,380.13,384.019989,70814300,90.4,90.93,89.61,90.059998,5559000,90.4,90.93,89.61,90.059998,5559000,467.89001,470.82001,465.42999,467.94,86858900,467.89001,470.82001,465.42999,467.94,86858900,33.62,33.73,33.49,33.58,5199300,1.728,1.7,1.753,1.686,1.728,1.7,1.753,1.686
2022-01-07,43153.57031,43153.57031,41077.44531,41557.90234,1.12959,1.13598,1.12905,1.12969,1789.54504,1799.19995,1782.63,1795.63208,1789.54504,1799.19995,1782.63,1795.63208,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,66.52,66.8,66.13,66.67,4807700,66.52,66.8,66.13,66.67,4807700,359.079987,362.98999,358.14999,360.14001,1634600,398.32001,401.14999,396.079987,400.42001,908600,398.32001,401.14999,396.079987,400.42001,908600,78.44,79.0,79.82,78.07,229280.0,-0.56,16.7,17.33,16.475,16.56,37989300,384.029999,385.76001,378.040009,379.85999,72652300,90.26,91.37,90.089996,90.44,4835300,90.26,91.37,90.089996,90.44,4835300,467.95001,469.20001,464.64999,466.089996,85111600,467.95001,469.20001,464.64999,466.089996,85111600,33.71,33.99,33.7,33.98,4119400,1.765,1.725,1.801,1.711,1.765,1.725,1.801,1.711
2022-01-10,41910.23047,42199.48438,39796.57031,41821.26172,1.13534,1.13598,1.12883,1.1354,1795.40503,1802.57495,1790.42505,1801.4054,1795.40503,1802.57495,1790.42505,1801.4054,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,66.46,66.62,65.96,66.51,7531100,66.46,66.62,65.96,66.51,7531100,363.0,369.45999,361.41,363.25,2389900,405.0,406.84,399.23999,402.23001,1018100,405.0,406.84,399.23999,402.23001,1018100,77.7,78.51,78.92,77.34,210840.0,-0.94,16.19,16.57,15.35,16.5,77649400,374.82001,380.64001,369.31,380.10999,91770500,90.68,90.79,89.24,89.73,4884200,90.68,90.79,89.24,89.73,4884200,462.70001,465.73999,456.60001,465.51001,119362000,462.70001,465.73999,456.60001,465.51001,119362000,33.76,33.92,33.58,33.88,4160400,1.755,1.767,1.808,1.75,1.755,1.767,1.808,1.75
2022-01-11,41819.50781,43001.15625,41407.75391,42735.85547,1.13327,1.1369,1.13155,1.13304,1801.69495,1823.35498,1800.094971,1822.01001,1801.69495,1823.35498,1800.094971,1822.01001,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,66.49,67.14,66.29,67.029999,5911700,66.49,67.14,66.29,67.029999,5911700,364.01001,365.040009,361.26999,364.14001,1128000,397.70001,401.69,395.5,400.60001,605000,397.70001,401.69,395.5,400.60001,605000,80.67,77.87,80.95,77.83,270560.0,3.82,16.4,17.25,16.32,16.89,47442600,379.35999,385.98999,377.22,385.82001,68295700,89.74,90.84,89.27,90.72,4529800,89.74,90.84,89.27,90.72,4529800,465.23001,469.85001,462.049988,469.75,74303100,465.23001,469.85001,462.049988,469.75,74303100,33.82,34.22,33.74,34.21,2764000,1.746,1.769,1.785,1.737,1.746,1.769,1.785,1.737
2022-01-12,42742.17969,44135.36719,42528.98828,43949.10156,1.13701,1.1433,1.13558,1.13665,1822.495,1828.33496,1814.20496,1825.31946,1822.495,1828.33496,1814.20496,1825.31946,2.38095e-05,2.38095e-05,2.38067e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38067e-05,2.38095e-05,67.76,68.040001,67.66,67.99,5399300,67.76,68.040001,67.66,67.99,5399300,363.38,366.16,359.45001,361.29999,1477100,401.32001,402.23001,393.64999,395.53,714800,401.32001,402.23001,393.64999,395.53,714800,82.02,80.71,82.41,80.55,303160.0,1.67,17.16,17.46,16.4,16.72,39784200,388.45999,390.20001,385.01001,387.35001,54576400,91.0,91.55,90.84,91.07,4613100,91.0,91.55,90.84,91.07,4613100,471.59,473.20001,468.94,471.019989,67605400,471.59,473.20001,468.94,471.019989,67605400,34.5,34.58,34.42,34.53,2719200,1.752,1.743,1.753,1.711,1.752,1.743,1.753,1.711
2022-01-13,43946.74219,44278.42188,42447.04297,42591.57031,1.14398,1.14791,1.14364,1.14416,1825.94495,1828.38,1811.82996,1822.087646,1825.94495,1828.38,1811.82996,1822.087646,2.38067e-05,2.38095e-05,2.38067e-05,2.38067e-05,2.38067e-05,2.38095e-05,2.38067e-05,2.38067e-05,67.99,68.019997,67.19,67.31,7073400,67.99,68.019997,67.19,67.31,7073400,362.059998,367.35999,360.12,365.17999,1244000,395.53,399.87,394.37,397.60999,665300,395.53,399.87,394.37,397.60999,665300,81.62,82.12,82.29,80.91,289310.0,-0.49,16.8,16.82,15.94,16.01,35492200,388.76999,389.47,376.70001,377.66,77994000,91.38,92.46,90.96,91.56,5026300,91.38,92.46,90.96,91.56,5026300,472.19,472.88,463.44,464.53,91173100,472.19,472.88,463.44,464.53,91173100,34.68,34.72,34.43,34.49,3136400,1.701,1.748,1.76,1.694,1.701,1.748,1.76,1.694
2022-01-14,42598.87109,43346.6875,41982.61719,43099.69922,1.14566,1.14837,1.14101,1.14571,1822.54504,1829.66003,1814.13,1817.21899,1822.54504,1829.66003,1814.13,1817.21899,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,67.07,67.3,66.91,67.23,5361900,67.07,67.3,66.91,67.23,5361900,365.17999,372.98999,363.97,372.62,2165000,397.28,404.0,395.88,403.45001,936100,397.28,404.0,395.88,403.45001,936100,83.3,81.21,83.79,81.1,323110.0,2.06,15.94,16.249,15.62,16.01,35624900,375.070007,380.35001,374.85999,380.01001,80121200,91.050003,92.48,90.72,92.33,4987400,91.050003,92.48,90.72,92.33,4987400,461.19,465.089996,459.89999,464.72,95890900,461.19,465.089996,459.89999,464.72,95890900,34.44,34.63,34.38,34.58,2705500,1.793,1.72,1.795,1.706,1.793,1.72,1.795,1.706
2022-01-18,42250.07422,42534.40234,41392.21484,42375.63281,1.14129,1.14233,1.13296,1.14106,1819.77002,1823.01001,1805.53003,1813.53674,1819.77002,1823.01001,1805.53003,1813.53674,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,66.3,66.5,66.010002,66.17,8101200,66.3,66.5,66.010002,66.17,8101200,370.45001,377.35999,368.85999,376.54001,2471600,403.34,404.0,395.89001,401.63,774800,403.34,404.0,395.89001,401.63,774800,84.83,83.77,85.98,82.93,494000.0,1.36,15.45,15.75,14.92,14.97,49067700,374.040009,376.22,369.76999,370.54999,75450900,91.33,91.9,90.28,90.75,6010200,91.33,91.9,90.28,90.75,6010200,459.73999,459.95999,455.31,456.48999,109709100,459.73999,459.95999,455.31,456.48999,109709100,34.4,34.49,34.26,34.4,10941100,1.875,1.807,1.881,1.807,1.875,1.807,1.881,1.807
2022-01-19,42374.03906,42478.30469,41242.91406,41744.32812,1.133,1.13568,1.13195,1.13296,1813.69495,1843.72339,1809.97498,1839.95996,1813.69495,1843.72339,1809.97498,1839.95996,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,65.72,65.86,65.28,65.35,14395000,65.72,65.86,65.28,65.35,14395000,375.5,381.45001,374.17999,377.32999,3336700,403.049988,408.97,401.48001,401.64999,570100,403.049988,408.97,401.48001,401.64999,570100,85.8,85.89,86.79,84.99,511050.0,1.14,14.9,15.25,14.54,14.56,48049100,372.14999,374.69,366.20999,366.48001,81791500,90.73,91.34,89.58,89.7,4887800,90.73,91.34,89.58,89.7,4887800,458.13,459.60999,451.45999,451.75,109357600,458.13,459.60999,451.45999,451.75,109357600,34.7,34.77,34.53,34.58,3499000,1.854,1.873,1.902,1.822,1.854,1.873,1.902,1.822
2022-01-20,41744.02734,43413.02344,40672.82422,40680.41797,1.13435,1.13689,1.13302,1.13434,1840.29504,1848.35999,1835.66504,1838.35999,1840.29504,1848.35999,1835.66504,1838.35999,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,65.55,66.029999,65.019997,65.059998,6899100,65.55,66.029999,65.019997,65.059998,6899100,377.01001,381.14999,374.01001,375.13,2109100,401.48999,404.39999,396.98001,397.41,843900,401.48999,404.39999,396.98001,397.41,843900,85.55,85.06,87.1,84.2,532200.0,-0.29,14.89,15.55,14.57,14.62,44690400,369.79001,373.87,361.17001,361.72,88610700,89.96,90.83,88.25,88.36,5354700,89.96,90.83,88.25,88.36,5354700,453.75,458.73999,444.5,446.75,122379700,453.75,458.73999,444.5,446.75,122379700,34.51,34.65,34.22,34.22,2842400,1.811,1.863,1.87,1.804,1.811,1.863,1.87,1.804
2022-01-21,40699.60547,41060.52734,35791.42578,36457.31641,1.13154,1.13611,1.13022,1.13138,1838.64502,1843.53003,1828.040039,1833.23865,1838.64502,1843.53003,1828.040039,1833.23865,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,65.5,65.57,64.78,64.81,9964800,65.5,65.57,64.78,64.81,9964800,374.0,377.10001,369.67999,371.20001,2795400,399.76001,407.60001,397.82001,398.81,928100,399.76001,407.60001,397.82001,398.81,928100,84.14,83.65,84.53,81.96,159570.0,-1.65,14.25,14.478,13.5,13.53,73031300,359.47,362.17999,351.39999,351.69,143388900,88.52,88.81,86.82,87.21,5846500,88.52,88.81,86.82,87.21,5846500,445.56,448.059998,437.95001,437.98001,202271200,445.56,448.059998,437.95001,437.98001,202271200,33.95,34.049999,33.68,33.7,5416500,1.77,1.791,1.801,1.733,1.77,1.791,1.801,1.733
2022-01-24,36275.73438,37247.51953,33184.05859,36654.32812,1.1341,1.13415,1.12914,1.13415,1834.495,1844.53003,1829.094971,1843.060059,1834.495,1844.53003,1829.094971,1843.060059,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,64.48,64.58,63.35,64.53,14286300,64.48,64.58,63.35,64.53,14286300,369.54999,374.54001,365.34,373.32999,3022300,398.0,404.75,394.73001,403.059998,1303300,398.0,404.75,394.73001,403.059998,1303300,82.41,83.84,85.1,81.06,153830.0,-2.06,12.79,13.41,11.75,13.4,110518900,345.91,353.98001,334.14999,353.29999,198685800,85.77,88.3,84.8,88.12,8849700,85.77,88.3,84.8,88.12,8849700,432.029999,440.38,420.76001,439.84,251783900,432.029999,440.38,420.76001,439.84,251783900,33.23,33.41,32.56,33.41,11906900,1.776,1.772,1.785,1.707,1.776,1.772,1.785,1.707
2022-01-25,36654.80469,37444.57031,35779.42969,36954.00391,1.13239,1.1325,1.12668,1.13241,1843.34497,1853.98499,1834.64001,1847.56006,1843.34497,1853.98499,1834.64001,1847.56006,2.37954e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.38095e-05,64.059998,64.78,63.59,64.3,8364900,64.059998,64.78,63.59,64.3,8364900,377.85001,388.0,370.78,387.17001,3182400,399.70999,405.57001,393.01001,403.17999,987700,399.70999,405.57001,393.01001,403.17999,987700,84.37,83.32,84.54,82.14,223590.0,2.38,13.12,13.6,12.83,13.06,47456600,346.67001,351.029999,341.67999,345.10999,124398400,85.0,91.29,85.0,90.31,10377400,85.0,91.29,85.0,90.31,10377400,433.059998,439.72,427.14999,434.47,167997300,433.059998,439.72,427.14999,434.47,167997300,33.19,33.78,32.96,33.59,5895900,1.776,1.769,1.797,1.728,1.776,1.769,1.797,1.728
2022-01-26,36950.51562,38825.41016,36374.90625,36852.12109,1.13035,1.13135,1.12721,1.13045,1847.995,1850.44202,1814.89502,1818.11707,1847.995,1850.44202,1814.89502,1818.11707,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,64.59,64.59,63.22,63.41,8982500,64.59,64.59,63.22,63.41,8982500,388.0,393.63,383.70001,391.23999,3640500,402.51999,408.75,399.19,403.23001,1111000,402.51999,408.75,399.19,403.23001,1111000,85.96,84.1,86.51,83.84,175930.0,1.88,13.6,13.82,12.68,12.75,69949700,352.91,356.88,340.78,344.57001,146559500,89.98,91.52,87.47,88.98,9829100,89.98,91.52,87.47,88.98,9829100,440.72,444.040009,428.85999,433.38,186391100,440.72,444.040009,428.85999,433.38,186391100,33.98,34.080002,33.3,33.48,7330000,1.873,1.778,1.88,1.765,1.873,1.778,1.88,1.765
2022-01-27,36841.87891,37148.32422,35629.28125,37138.23438,1.12423,1.12448,1.11335,1.12435,1818.44495,1822.505,1790.97998,1796.51001,1818.44495,1822.505,1790.97998,1796.51001,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,62.75,63.12,62.27,62.51,7608800,62.75,63.12,62.27,62.51,7608800,389.39001,395.60001,384.73999,389.079987,2566200,389.75,391.20001,371.35999,373.98999,1797900,389.75,391.20001,371.35999,373.98999,1797900,85.29,85.71,87.08,84.9,153940.0,-0.78,13.01,13.06,12.2,12.28,52622900,349.39999,351.26999,340.049988,341.10001,95255700,89.92,91.48,88.4,89.28,6998700,89.92,91.48,88.4,89.28,6998700,438.26001,441.59,429.45001,431.23999,149878300,438.26001,441.59,429.45001,431.23999,149878300,33.9,34.16,33.67,33.79,7007400,1.803,1.851,1.862,1.782,1.803,1.851,1.862,1.782
2022-01-28,37128.44531,37952.87891,36211.10938,37784.33203,1.11462,1.11701,1.11233,1.1147,1796.94495,1799.81995,1779.88,1791.033569,1796.94495,1799.81995,1779.88,1791.033569,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.37954e-05,2.38095e-05,62.12,62.76,61.78,62.75,6506000,62.12,62.76,61.78,62.75,6506000,389.10001,393.32999,384.78,393.14999,2145100,370.45001,380.73999,369.34,380.20001,921000,370.45001,380.73999,369.34,380.20001,921000,85.43,86.0,87.36,85.06,144850.0,0.16,12.3,12.88,11.89,12.71,54887500,343.029999,352.019989,337.95001,351.79999,108167900,88.97,90.37,87.48,90.33,5877600,88.97,90.37,87.48,90.33,5877600,432.67999,442.0,427.82001,441.95001,164457400,432.67999,442.0,427.82001,441.95001,164457400,33.6,33.75,33.28,33.74,7261000,1.778,1.808,1.854,1.771,1.778,1.808,1.854,1.771
2022-01-31,37920.28125,38647.26172,36733.57422,38483.125,1.11514,1.12169,1.1145,1.11524,1791.19495,1800.22998,1785.030029,1796.46863,1791.19495,1800.22998,1785.030029,1796.46863,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.38095e-05,2.37954e-05,2.37954e-05,63.040001,64.080002,63.029999,64.080002,6915100,63.040001,64.080002,63.029999,64.080002,6915100,390.5,390.98999,384.67999,389.13,2363400,376.76001,378.14001,366.88,369.89999,1141900,376.76001,378.14001,366.88,369.89999,1141900,86.49,85.92,86.68,84.96,144700.0,1.24,12.77,13.74,12.76,13.71,51039300,353.20001,363.64999,351.51999,363.049988,94326400,89.61,90.41,89.010002,90.19,6419700,89.61,90.41,89.010002,90.19,6419700,441.23999,450.28,439.81,449.91,152251400,441.23999,450.28,439.81,449.91,152251400,33.57,33.9,33.48,33.89,6347800,1.784,1.789,1.816,1.77,1.784,1.789,1.816,1.77
2022-02-01,38481.76562,39115.13281,38113.66406,38743.27344,1.12291,1.1279,1.12221,1.12296,1796.71997,1809.16003,1795.13,1800.65186,1796.71997,1809.16003,1795.13,1800.65186,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,63.97,64.099998,63.46,64.099998,6751800,63.97,64.099998,63.46,64.099998,6751800,390.22,390.51001,386.20999,387.01001,1951100,369.89001,371.92999,364.62,370.57999,898400,369.89001,371.92999,364.62,370.57999,898400,86.46,86.45,87.12,84.92,151600.0,-0.03,14.23,14.37,13.56,14.2,69012900,364.42999,366.19,359.14001,365.51999,74433000,90.099998,90.94,89.27,90.73,6558400,90.099998,90.94,89.27,90.73,6558400,450.67999,453.63,446.94,452.95001,123155400,450.67999,453.63,446.94,452.95001,123155400,34.060001,34.28,33.92,34.28,6460000,1.795,1.787,1.82,1.739,1.795,1.787,1.82,1.739
2022-02-02,38743.71484,38834.61719,36832.73047,36952.98438,1.12731,1.13294,1.1267,1.1274,1800.94495,1811.53003,1794.11499,1806.49756,1800.94495,1811.53003,1794.11499,1806.49756,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,2.37954e-05,65.18,65.27,64.79,65.080002,3617200,65.18,65.27,64.79,65.080002,3617200,386.10999,388.35001,385.01001,387.34,1620600,367.39999,371.92001,365.25,370.98001,764800,367.39999,371.92001,365.25,370.98001,764800,86.69,86.64,87.93,85.56,189900.0,0.27,14.09,14.2,13.19,13.32,47204300,369.76001,370.10001,364.29001,368.48999,78777100,90.3,92.69,90.25,92.54,5978600,90.3,92.69,90.25,92.54,5978600,455.5,458.12,453.049988,457.35001,117361000,455.5,458.12,453.049988,457.35001,117361000,34.46,34.62,34.38,34.59,3555000,1.771,1.798,1.811,1.743,1.771,1.798,1.811,1.743
2022-02-03,36944.80469,37154.60156,36375.53906,37154.60156,1.12999,1.14507,1.12721,1.12999,1807.19495,1809.22498,1788.39001,1804.40466,1807.19495,1809.22498,1788.39001,1804.40466,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,2.38095e-05,64.23,64.47,63.66,63.72,5587300,64.23,64.47,63.66,63.72,5587300,388.17999,392.17001,386.39001,389.70001,1649000,372.5,374.79999,368.0,373.81,676100,372.5,374.79999,368.0,373.81,676100,88.45,86.4,88.59,85.24,220870.0,2.03,12.95,13.32,12.42,12.45,47236900,358.53,361.92999,352.45999,353.54999,95384800,92.15,92.99,91.62,92.81,7171700,92.15,92.99,91.62,92.81,7171700,450.95001,452.97,445.70999,446.60001,118024400,450.95001,452.97,445.70999,446.60001,118024400,34.41,34.48,34.22,34.24,2673700,1.836,1.759,1.847,1.757,1.836,1.759,1.847,1.757
2022-02-04,37149.26562,41527.78516,37093.62891,41500.875,1.14351,1.14837,1.14134,1.14358,1804.79504,1815.43506,1790.94495,1807.49402,1804.79504,1815.43506,1790.94495,1807.49402,2.38095e-05,2.38095e-05,2.37784e-05,2.37812e-05,2.38095e-05,2.38095e-05,2.37784e-05,2.37812e-05,63.86,64.47,63.77,64.22,4833100,63.86,64.47,63.77,64.22,4833100,388.0,392.84,385.32001,389.32999,1645800,372.29999,374.92001,367.0,369.75,532400,372.29999,374.92001,367.0,369.75,532400,90.33,88.33,90.98,88.18,175470.0,2.13,12.47,13.09,12.265,12.94,38989200,354.079987,361.39999,351.97,358.01001,86318300,92.36,93.9,92.11,93.010002,6321400,92.36,93.9,92.11,93.010002,6321400,446.35001,452.78,443.82999,448.70001,118454400,446.35001,452.78,443.82999,448.70001,118454400,34.080002,34.33,33.98,34.15,5681700,1.916,1.834,1.936,1.809,1.916,1.834,1.936,1.809
2022-02-07,42406.78125,44401.86328,41748.15625,43840.28516,1.14546,1.146,1.14167,1.14551,1806.98999,1824.055054,1806.94495,1820.31006,1806.98999,1824.055054,1806.94495,1820.31006,2.37784e-05,2.38095e-05,2.37784e-05,2.37784e-05,2.37784e-05,2.38095e-05,2.37784e-05,2.37784e-05,64.37,64.65,64.22,64.26,4655600,64.37,64.65,64.22,64.26,4655600,392.0,395.57999,388.29999,392.34,1243000,370.54001,375.60001,368.20999,373.16,539800,370.54001,375.60001,368.20999,373.16,539800,89.77,89.88,90.97,89.08,247670.0,-0.62,13.025,13.6,12.94,12.98,45646100,358.62,361.049988,353.84,355.13,58198100,93.46,94.73,93.010002,94.029999,4932700,93.46,94.73,93.010002,94.029999,4932700,449.51001,450.98999,445.85001,447.26001,84472900,449.51001,450.98999,445.85001,447.26001,84472900,34.27,34.45,34.23,34.34,5821100,1.919,1.908,1.939,1.896,1.919,1.908,1.939,1.896
2022-02-08,43854.65234,45293.86719,42807.83594,44118.44531,1.14409,1.14508,1.13971,1.1443,1820.59497,1829.089966,1815.064941,1825.48486,1820.59497,1829.089966,1815.064941,1825.48486,2.37784e-05,2.38095e-05,2.37784e-05,2.37784e-05,2.37784e-05,2.38095e-05,2.37784e-05,2.37784e-05,64.3,64.7,64.21,64.63,4644500,64.3,64.7,64.21,64.63,4644500,395.67999,396.84,390.60001,396.040009,1311400,374.29001,380.0,371.66,379.32001,607500,374.29001,380.0,371.66,379.32001,607500,87.9,89.98,90.07,87.07,188540.0,-2.08,12.75,13.189,12.62,13.15,30317100,353.95999,360.23999,352.79999,359.12,64720900,93.83,95.32,92.87,95.07,8173200,93.83,95.32,92.87,95.07,8173200,446.73001,451.92001,445.22,450.94,81012000,446.73001,451.92001,445.22,450.94,81012000,34.41,34.53,34.26,34.49,2822000,1.965,1.921,1.97,1.921,1.965,1.921,1.97,1.921
2022-02-09,44096.70312,44727.80078,43232.96875,44338.79688,1.14211,1.1447,1.14033,1.14213,1826.045044,1836.34998,1824.5,1832.42554,1826.045044,1836.34998,1824.5,1832.42554,2.37812e-05,2.38095e-05,2.37812e-05,2.38095e-05,2.37812e-05,2.38095e-05,2.37812e-05,2.38095e-05,65.3,65.53,65.2,65.52,3594800,65.3,65.53,65.2,65.52,3594800,395.5,397.62,393.69,394.54001,1541900,380.10999,384.67001,379.62,384.35999,702800,380.10999,384.67001,379.62,384.35999,702800,88.53,88.4,89.17,87.15,255170.0,0.72,13.29,13.89,13.26,13.87,34451900,363.76001,366.81,362.12,366.73001,55766400,96.029999,96.32,95.48,96.0,5394900,96.029999,96.32,95.48,96.0,5394900,455.22,457.88,455.01001,457.54001,92589900,455.22,457.88,455.01001,457.54001,92589900,34.7,34.77,34.61,34.76,3166600,1.945,1.954,1.958,1.909,1.945,1.954,1.958,1.909
